Player,Years,Seasons,Pos,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Josh Davis,4.0,2004 - 2012,PF,67,7.43,0.84,2.24,37.49999999999999,0.34,1.04,32.69230769230769,0.49,1.19,41.1764705882353,45.08928571428571,0.31,0.43,72.09302325581396,0.73,0.99,1.72,0.28,0.25,0.07,0.31,1.04,2.33
Josh Gray,1.0,2018 - 2018,PG,5,17.2,2.2,8.2,26.829268292682933,0.6,2.6,23.076923076923077,1.6,5.6,28.571428571428577,30.487804878048784,1.4,2.2,63.636363636363626,0.4,1.6,2.0,2.4,1.6,0.4,1.4,1.6,6.4
Josh Harrellson,3.0,2012 - 2014,C,75,11.84,1.4,3.2,43.74999999999999,0.44,1.27,34.645669291338585,0.96,1.93,49.740932642487046,50.625,0.29,0.47,61.702127659574465,1.07,1.96,3.03,0.35,0.4,0.48,0.44,1.28,3.53
Josh Hart,2.0,2018 - 2019,SG,130,24.43,2.81,6.45,43.565891472868216,1.31,3.62,36.187845303867405,1.5,2.83,53.003533568904594,53.72093023255814,0.93,1.34,69.40298507462687,0.59,3.34,3.93,1.33,0.85,0.43,0.81,1.95,7.85
Josh Howard,10.0,2004 - 2013,SF,507,30.28,5.44,12.15,44.77366255144033,0.67,2.03,33.00492610837439,4.77,10.12,47.134387351778656,47.53086419753087,2.78,3.61,77.00831024930747,1.67,4.02,5.69,1.61,1.05,0.54,1.43,2.56,14.34
Josh Huestis,3.0,2016 - 2018,PF,76,14.05,0.93,2.7,34.44444444444444,0.51,1.64,31.097560975609756,0.42,1.05,40.0,43.888888888888886,0.08,0.33,24.242424242424242,0.63,1.74,2.37,0.3,0.21,0.63,0.38,1.12,2.46
Josh Jackson,2.0,2018 - 2019,SF,156,25.3,4.72,11.37,41.512752858399296,0.83,2.83,29.328621908127207,3.88,8.53,45.48651817116061,45.16270888302551,2.05,3.15,65.07936507936508,1.03,3.44,4.47,1.94,0.99,0.58,2.04,2.74,12.32
Josh Magette,1.0,2018 - 2018,PG,18,12.0,0.83,2.56,32.421875,0.44,1.22,36.0655737704918,0.39,1.33,29.32330827067669,41.015625,0.44,0.44,100.0,0.11,0.94,1.06,3.17,0.44,0.06,0.5,0.89,2.56
Josh McRoberts,11.0,2008 - 2018,PF,433,19.1,2.11,4.55,46.37362637362637,0.45,1.33,33.83458646616541,1.66,3.22,51.5527950310559,51.31868131868133,0.71,1.01,70.29702970297029,1.08,2.81,3.89,2.08,0.51,0.45,0.88,1.89,5.39
Josh Okogie,1.0,2019 - 2019,SG,74,23.74,2.65,6.86,38.629737609329446,0.81,2.91,27.835051546391753,1.84,3.96,46.46464646464647,44.533527696792994,1.59,2.19,72.6027397260274,0.55,2.39,2.95,1.23,1.19,0.45,0.85,2.24,7.7
Josh Powell,7.0,2006 - 2014,PF,316,12.55,1.58,3.59,44.01114206128134,0.02,0.06,33.333333333333336,1.55,3.53,43.90934844192635,44.289693593314766,0.71,0.95,74.73684210526315,1.05,1.9,2.95,0.51,0.16,0.22,0.8,1.55,3.88
Josh Richardson,4.0,2016 - 2019,SG,259,30.69,4.43,10.41,42.5552353506244,1.62,4.39,36.90205011389522,2.81,6.02,46.677740863787385,50.33621517771374,1.63,1.98,82.32323232323232,0.69,2.49,3.18,2.86,1.14,0.67,1.36,2.46,12.1
Josh Selby,2.0,2012 - 2013,PG,38,7.79,0.82,2.47,33.19838056680162,0.08,0.55,14.545454545454545,0.74,1.92,38.54166666666667,34.81781376518218,0.47,0.66,71.2121212121212,0.05,0.47,0.53,0.89,0.24,0.0,0.95,0.63,2.18
Josh Smith,13.0,2005 - 2018,PF,894,32.44,5.69,12.58,45.230524642289346,0.5,1.77,28.24858757062147,5.19,10.82,47.966728280961185,47.21780604133546,2.65,4.19,63.245823389021474,1.92,5.52,7.44,3.12,1.21,1.92,2.46,2.75,14.54
Jrue Holiday,10.0,2010 - 2019,PG,652,33.11,6.15,13.59,45.25386313465784,1.23,3.48,35.3448275862069,4.91,10.11,48.56577645895154,49.77924944812362,2.03,2.59,78.37837837837837,0.83,3.0,3.83,6.37,1.48,0.48,2.73,2.29,15.56
Juan Carlos Navarro,1.0,2008 - 2008,SG,82,25.82,3.76,9.34,40.25695931477516,1.9,5.27,36.05313092979127,1.85,4.07,45.45454545454545,50.428265524625274,1.51,1.78,84.8314606741573,0.41,2.15,2.56,2.16,0.59,0.01,1.63,1.15,10.93
Juan Dixon,7.0,2003 - 2009,SG,436,19.52,3.21,7.78,41.25964010282776,0.76,2.23,34.08071748878923,2.45,5.55,44.14414414414415,46.1439588688946,1.25,1.51,82.78145695364239,0.36,1.52,1.87,1.78,0.78,0.08,1.27,1.68,8.44
Juan Hernangomez,3.0,2017 - 2019,PF,157,15.78,1.71,3.9,43.84615384615385,0.8,2.19,36.529680365296805,0.9,1.71,52.63157894736842,54.1025641025641,0.85,1.11,76.57657657657657,0.8,2.43,3.22,0.61,0.4,0.25,0.49,1.15,5.06
Juaquin Hawkins,1.0,2003 - 2003,SG,58,11.81,0.98,2.55,38.43137254901961,0.17,0.41,41.463414634146346,0.81,2.14,37.850467289719624,41.76470588235294,0.17,0.34,50.0,0.28,1.07,1.34,0.81,0.5,0.1,0.5,0.98,2.31
Jud Buechler,3.0,2000 - 2002,SF,181,11.48,0.97,2.42,40.082644628099175,0.39,1.22,31.967213114754102,0.57,1.2,47.5,48.14049586776859,0.07,0.13,53.846153846153854,0.44,1.23,1.66,0.57,0.37,0.19,0.29,1.03,2.4
Julian Washburn,1.0,2019 - 2019,SF,18,14.11,0.89,2.67,33.333333333333336,0.28,1.33,21.05263157894737,0.61,1.33,45.86466165413533,38.57677902621723,0.17,0.22,77.27272727272728,0.44,1.83,2.28,0.78,0.72,0.11,0.39,0.89,2.22
Julian Wright,4.0,2008 - 2011,SF,231,13.2,1.72,3.44,50.0,0.07,0.26,26.923076923076927,1.65,3.18,51.886792452830186,51.01744186046512,0.42,0.72,58.333333333333336,0.8,1.5,2.3,0.79,0.57,0.3,0.71,0.79,3.93
Julius Hodge,2.0,2006 - 2007,SG,23,4.26,0.48,1.09,44.03669724770642,0.0,0.0,,0.48,1.09,44.03669724770642,44.03669724770642,0.26,0.52,50.0,0.3,0.35,0.65,0.78,0.26,0.0,0.48,0.57,1.22
Julius Randle,5.0,2015 - 2019,PF,311,28.47,5.82,11.59,50.21570319240725,0.33,1.09,30.275229357798167,5.49,10.5,52.28571428571429,51.63934426229508,3.4,4.71,72.1868365180467,2.14,6.71,8.85,2.72,0.63,0.5,2.39,3.25,15.38
Julyan Stone,4.0,2012 - 2018,SG,70,7.17,0.4,0.9,44.44444444444445,0.14,0.46,30.434782608695656,0.26,0.44,59.09090909090909,52.22222222222223,0.2,0.29,68.96551724137932,0.14,0.96,1.1,1.1,0.23,0.11,0.36,0.8,1.14
Jumaine Jones,8.0,2000 - 2007,SF,471,20.76,2.75,6.48,42.43827160493827,0.9,2.59,34.74903474903475,1.85,3.89,47.55784061696658,49.382716049382715,0.66,0.94,70.21276595744682,1.17,3.05,4.22,0.87,0.65,0.31,0.82,1.85,7.06
Junior Harrington,3.0,2003 - 2007,PG,140,22.11,2.07,5.59,37.0304114490161,0.14,0.52,26.923076923076927,1.93,5.06,38.14229249011858,38.28264758497316,0.95,1.38,68.84057971014494,0.49,2.23,2.72,3.06,0.9,0.18,1.79,2.86,5.24
Justin Anderson,4.0,2016 - 2019,SF,216,13.23,1.89,4.5,42.0,0.64,2.12,30.18867924528302,1.25,2.39,52.30125523012552,49.111111111111114,0.93,1.19,78.15126050420169,0.63,1.94,2.56,0.66,0.45,0.31,0.6,1.19,5.34
Justin Dentmon,2.0,2012 - 2013,PG,8,11.88,1.25,3.75,33.33333333333333,0.25,1.75,14.285714285714285,1.0,2.0,50.0,36.666666666666664,0.5,0.75,66.66666666666666,0.0,1.0,1.0,1.25,0.25,0.0,0.88,1.25,3.25
Justin Hamilton,3.0,2014 - 2017,C,113,17.35,2.37,5.11,46.37964774951076,0.6,1.95,30.76923076923077,1.77,3.16,56.0126582278481,52.2504892367906,0.73,0.92,79.34782608695652,1.17,2.4,3.57,0.81,0.54,0.65,0.65,1.5,6.08
Justin Harper,3.0,2012 - 2017,PF,22,6.82,0.82,2.41,34.02489626556016,0.36,1.32,27.27272727272727,0.45,1.09,41.28440366972477,41.49377593360995,0.05,0.14,35.714285714285715,0.23,0.59,0.82,0.18,0.14,0.14,0.55,0.45,2.05
Justin Holiday,6.0,2013 - 2019,SG,357,22.64,2.85,7.31,38.98768809849521,1.39,3.97,35.012594458438286,1.46,3.34,43.712574850299404,48.4952120383037,1.03,1.23,83.73983739837398,0.36,2.49,2.85,1.46,0.96,0.38,0.95,1.48,8.11
Justin Jackson,2.0,2018 - 2019,SF,149,20.94,2.7,6.07,44.481054365733115,0.97,2.89,33.56401384083045,1.73,3.18,54.40251572327044,52.47116968698518,0.59,0.77,76.62337662337661,0.48,2.2,2.68,1.14,0.4,0.18,0.46,1.21,6.95
Justin Patton,2.0,2018 - 2019,C,4,6.25,0.75,2.25,33.33333333333333,0.0,0.5,0.0,0.75,1.75,42.857142857142854,33.33333333333333,0.25,0.5,50.0,0.5,1.0,1.5,0.75,0.75,0.0,0.0,1.5,1.75
Justin Reed,3.0,2005 - 2007,SF,136,10.56,1.28,3.17,40.37854889589906,0.0,0.03,0.0,1.28,3.14,40.76433121019108,40.37854889589906,0.91,1.21,75.20661157024794,0.56,0.81,1.37,0.5,0.23,0.14,0.58,1.61,3.47
Justin Williams,2.0,2007 - 2008,C,49,9.31,1.37,2.39,57.32217573221757,0.0,0.02,0.0,1.37,2.37,57.80590717299579,57.32217573221757,0.63,1.82,34.61538461538461,1.45,1.9,3.35,0.04,0.2,0.43,0.39,1.39,3.37
Justise Winslow,4.0,2016 - 2019,SF,230,28.24,3.5,8.37,41.816009557945044,0.8,2.33,34.33476394849785,2.7,6.03,44.776119402985074,46.59498207885305,1.13,1.76,64.20454545454545,1.0,4.31,5.31,2.67,0.96,0.37,1.51,2.4,8.94
Jusuf Nurkic,5.0,2015 - 2019,C,310,22.91,4.65,9.47,49.10242872228089,0.01,0.14,7.142857142857142,4.65,9.34,49.78586723768737,49.15522703273495,2.32,3.48,66.66666666666666,2.5,5.5,8.0,1.9,0.84,1.29,2.05,3.08,11.64
Juwan Howard,14.0,2000 - 2013,PF,880,26.93,4.51,9.79,46.06741573033708,0.0,0.03,0.0,4.51,9.76,46.20901639344262,46.06741573033708,2.15,2.73,78.75457875457876,1.73,3.76,5.49,1.72,0.55,0.22,1.68,2.7,11.17
K.J. McDaniels,3.0,2015 - 2017,SF,148,14.14,1.88,4.56,41.228070175438596,0.47,1.63,28.834355828220858,1.41,2.93,48.12286689419795,46.38157894736842,1.05,1.36,77.20588235294117,0.65,1.54,2.19,0.64,0.47,0.64,1.02,1.39,5.28
Kadeem Allen,2.0,2018 - 2019,SG,37,14.14,1.92,4.41,43.53741496598639,0.46,1.27,36.22047244094488,1.46,3.14,46.4968152866242,48.752834467120174,1.32,1.7,77.64705882352942,0.32,1.35,1.68,2.38,0.51,0.16,0.95,1.65,5.62
Kalin Lucas,2.0,2015 - 2019,PG,2,6.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,1.0,1.0,100.0,0.0,1.5,1.5,0.5,0.5,0.0,0.0,1.0,1.0
Kaniel Dickens,3.0,2004 - 2008,PF,19,4.47,0.42,1.05,40.0,0.16,0.47,34.04255319148937,0.26,0.58,44.827586206896555,47.61904761904761,0.16,0.21,76.1904761904762,0.26,0.37,0.63,0.11,0.11,0.11,0.16,0.47,1.16
Kareem Rush,7.0,2003 - 2010,SG,346,17.21,2.53,6.33,39.96840442338072,0.83,2.33,35.622317596566525,1.7,4.0,42.5,46.52448657187993,0.5,0.71,70.42253521126761,0.3,1.35,1.65,1.02,0.43,0.21,0.86,1.33,6.4
Karl Malone,5.0,2000 - 2004,PF,366,36.04,7.77,16.14,48.14126394052044,0.04,0.14,28.57142857142857,7.73,16.0,48.3125,48.26517967781908,6.22,7.92,78.53535353535354,1.64,6.91,8.55,4.23,1.39,0.66,2.87,2.72,21.81
Karl-Anthony Towns,4.0,2016 - 2019,C,323,34.43,8.5,15.85,53.62776025236593,1.22,3.11,39.228295819935695,7.29,12.74,57.22135007849294,57.47634069400631,4.02,4.81,83.57588357588357,3.18,8.68,11.86,2.6,0.76,1.49,2.46,3.29,22.25
Kasib Powell,1.0,2008 - 2008,SF,11,27.64,3.18,8.64,36.80555555555555,0.73,3.0,24.333333333333332,2.45,5.64,43.439716312056746,41.03009259259259,0.55,0.82,67.07317073170732,0.73,3.27,4.0,1.64,0.82,0.18,0.45,1.64,7.64
Kawhi Leonard,8.0,2012 - 2019,SF,467,30.84,6.4,12.93,49.49729311678268,1.37,3.58,38.26815642458101,5.03,9.35,53.79679144385027,54.79505027068833,3.49,4.12,84.70873786407768,1.26,5.06,6.32,2.4,1.78,0.67,1.45,1.7,17.67
Kay Felder,2.0,2017 - 2018,PG,58,9.07,1.43,3.93,36.38676844783715,0.19,0.71,26.760563380281692,1.24,3.22,38.50931677018633,38.80407124681933,0.79,1.05,75.23809523809524,0.1,0.91,1.02,1.34,0.36,0.14,0.79,0.84,3.84
Kedrick Brown,4.0,2002 - 2005,SF,143,13.53,1.42,3.5,40.57142857142857,0.32,1.17,27.350427350427353,1.1,2.33,47.21030042918456,45.14285714285714,0.4,0.62,64.51612903225808,0.69,1.74,2.43,0.72,0.59,0.2,0.45,1.19,3.56
Keita Bates-Diop,1.0,2019 - 2019,SF,30,16.77,2.0,4.73,42.28329809725158,0.43,1.73,24.85549132947977,1.57,3.0,52.33333333333333,46.82875264270612,0.6,0.93,64.51612903225806,0.53,2.23,2.77,0.57,0.6,0.47,0.47,0.97,5.03
Keith Appling,1.0,2016 - 2016,PG,5,5.4,0.4,1.6,25.0,0.0,0.6,0.0,0.4,1.0,40.0,25.0,0.4,0.4,100.0,0.0,0.2,0.2,0.2,0.2,0.0,0.6,1.0,1.2
Keith Benson,1.0,2012 - 2012,C,3,3.0,0.0,0.33,0.0,0.0,0.0,,0.0,0.33,0.0,0.0,0.0,0.0,,0.67,0.33,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Keith Bogans,11.0,2004 - 2014,SG,671,21.65,2.21,5.6,39.464285714285715,1.06,3.01,35.21594684385382,1.14,2.59,44.01544401544402,48.92857142857144,0.86,1.21,71.07438016528926,0.58,2.13,2.71,1.29,0.64,0.1,0.86,1.82,6.34
Keith Closs,1.0,2000 - 2000,C,57,14.39,1.68,3.46,48.554913294797686,0.0,0.05,0.0,1.68,3.4,49.411764705882355,48.554913294797686,0.81,1.37,59.12408759124087,1.14,2.0,3.14,0.44,0.23,1.28,0.6,1.4,4.18
Keith Langford,1.0,2008 - 2008,SG,2,5.0,0.5,2.0,25.0,0.0,0.0,,0.5,2.0,25.0,25.0,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,1.0
Keith McLeod,4.0,2004 - 2007,PG,200,18.61,1.82,5.09,35.75638506876228,0.3,1.04,28.846153846153843,1.52,4.04,37.62376237623762,38.70333988212181,1.6,2.0,80.0,0.2,1.14,1.34,2.68,0.72,0.14,1.25,1.8,5.52
Keith Van Horn,7.0,2000 - 2006,SF,471,30.25,5.58,12.44,44.855305466237944,1.09,2.93,37.20136518771331,4.49,9.52,47.16386554621849,49.236334405144696,2.77,3.34,82.93413173652695,1.84,4.83,6.67,1.55,0.77,0.46,2.05,2.94,15.01
Kelenna Azubuike,5.0,2007 - 2012,SG,208,24.16,3.86,8.4,45.95238095238095,1.01,2.47,40.89068825910931,2.85,5.93,48.060708263069145,51.964285714285715,1.75,2.27,77.09251101321586,1.24,2.75,3.99,1.11,0.62,0.5,0.98,1.96,10.47
Kelly Olynyk,6.0,2014 - 2019,C,433,21.59,3.64,7.61,47.83180026281209,1.09,2.98,36.577181208053695,2.55,4.63,55.0755939524838,54.9934296977661,1.53,2.0,76.5,1.24,3.64,4.89,1.89,0.71,0.46,1.47,2.81,9.9
Kelly Oubre,4.0,2016 - 2019,SF,292,22.06,3.32,7.83,42.40102171136654,1.07,3.34,32.035928143712574,2.25,4.49,50.11135857461024,49.23371647509578,1.66,2.14,77.57009345794391,0.74,2.97,3.71,0.83,0.84,0.4,0.95,2.43,9.37
Kelvin Cato,8.0,2000 - 2007,C,424,21.38,2.28,4.38,52.054794520547944,0.0,0.02,0.0,2.28,4.36,52.29357798165136,52.054794520547944,1.4,2.16,64.81481481481481,1.75,4.08,5.83,0.48,0.57,1.26,0.89,2.55,5.96
Kemba Walker,8.0,2012 - 2019,PG,605,34.06,6.88,16.47,41.772920461445054,2.12,5.93,35.75042158516021,4.76,10.53,45.20417853751187,48.20886460230723,3.96,4.75,83.36842105263158,0.58,3.25,3.83,5.47,1.32,0.39,2.18,1.51,19.85
Ken Johnson,1.0,2003 - 2003,C,16,9.75,0.94,2.31,40.692640692640694,0.0,0.0,,0.94,2.31,40.692640692640694,40.692640692640694,0.12,0.38,31.57894736842105,0.25,1.75,2.0,0.0,0.06,0.75,0.38,1.25,2.0
Kendall Gill,6.0,2000 - 2005,SG,324,25.99,3.7,9.28,39.87068965517242,0.19,0.75,25.333333333333336,3.51,8.53,41.14888628370457,40.89439655172414,1.63,2.23,73.09417040358744,0.82,2.49,3.31,2.06,1.19,0.28,1.21,2.27,9.22
Kendall Marshall,4.0,2013 - 2016,PG,160,19.27,1.97,4.93,39.95943204868154,0.8,2.16,37.03703703703704,1.17,2.77,42.23826714801444,48.07302231237323,0.28,0.45,62.22222222222222,0.14,1.44,1.58,4.87,0.67,0.06,1.78,1.12,5.01
Kendrick Perkins,14.0,2004 - 2018,C,782,21.95,2.18,4.12,52.9126213592233,0.0,0.02,0.0,2.18,4.1,53.17073170731709,52.9126213592233,1.03,1.73,59.53757225433526,1.67,4.13,5.8,1.04,0.34,1.15,1.58,2.74,5.39
Kenneth Faried,8.0,2012 - 2019,PF,478,24.54,4.58,8.39,54.58879618593564,0.02,0.09,22.222222222222225,4.56,8.29,55.006031363088056,54.707985697258636,2.18,3.33,65.46546546546547,3.06,5.06,8.13,0.98,0.73,0.82,1.31,2.47,11.36
Kenny Anderson,6.0,2000 - 2005,PG,339,25.53,3.53,8.17,43.20685434516523,0.33,0.91,36.26373626373626,3.19,7.25,44.0,45.22643818849449,1.36,1.76,77.27272727272728,0.6,1.98,2.58,4.08,1.3,0.09,1.4,2.27,8.74
Kenny Satterfield,2.0,2002 - 2003,PG,75,14.16,1.71,5.09,33.59528487229863,0.16,0.73,21.917808219178085,1.55,4.36,35.55045871559633,35.16699410609038,0.71,0.95,74.73684210526315,0.44,0.83,1.27,2.35,0.68,0.04,1.28,1.05,4.28
Kenny Thomas,11.0,2000 - 2010,PF,632,27.38,3.65,7.86,46.43765903307887,0.09,0.38,23.684210526315788,3.56,7.47,47.65729585006694,47.01017811704834,1.9,2.71,70.11070110701107,2.29,4.58,6.87,1.54,0.83,0.44,1.67,2.5,9.3
Kenrich Williams,1.0,2019 - 2019,SF,46,23.46,2.33,6.07,38.38550247116969,1.13,3.39,33.33333333333333,1.2,2.67,44.9438202247191,47.69357495881384,0.28,0.41,68.29268292682927,1.2,3.57,4.76,1.8,0.98,0.41,0.78,2.07,6.07
Kent Bazemore,7.0,2013 - 2019,SG,483,20.66,3.12,7.46,41.8230563002681,1.05,2.98,35.23489932885906,2.07,4.48,46.20535714285713,48.86058981233244,1.41,1.96,71.93877551020408,0.35,2.71,3.06,1.9,1.01,0.47,1.47,1.89,8.7
Kentavious Caldwell-Pope,6.0,2014 - 2019,SG,470,29.75,4.28,10.37,41.27290260366443,1.68,4.86,34.5679012345679,2.6,5.51,47.186932849364794,49.37319189971071,1.67,2.09,79.9043062200957,0.67,2.66,3.33,1.63,1.16,0.19,1.01,1.86,11.9
Kenyon Martin,15.0,2001 - 2015,PF,757,30.56,5.12,10.61,48.256361922714426,0.09,0.37,24.324324324324323,5.03,10.24,49.12109375,48.68049010367578,1.99,3.17,62.77602523659306,1.73,5.08,6.82,1.9,1.18,1.14,1.74,3.3,12.32
Keon Clark,5.0,2000 - 2004,C,325,23.27,3.52,7.01,50.21398002853067,0.0,0.06,0.0,3.51,6.96,50.43103448275862,50.21398002853067,1.54,2.38,64.70588235294117,1.9,4.25,6.15,0.96,0.54,1.66,1.38,2.96,8.58
Kerry Kittles,5.0,2000 - 2005,SG,302,31.57,5.09,11.2,45.44642857142857,1.25,3.3,37.878787878787875,3.84,7.89,48.669201520912544,51.026785714285715,1.48,1.92,77.08333333333334,0.74,2.94,3.68,2.5,1.47,0.41,1.07,1.64,12.91
Kevin Burleson,1.0,2006 - 2006,PG,39,8.72,0.56,2.26,24.77876106194691,0.26,1.38,18.84057971014493,0.31,0.87,35.63218390804598,30.530973451327437,0.41,0.44,93.18181818181817,0.1,0.56,0.67,1.23,0.67,0.05,0.64,1.62,1.79
Kevin Durant,12.0,2008 - 2019,SF,849,36.87,9.2,18.68,49.25053533190577,1.85,4.86,38.065843621399175,7.35,13.82,53.18379160636758,54.20235546038544,6.76,7.66,88.25065274151436,0.73,6.33,7.06,4.11,1.12,1.11,3.12,1.91,27.02
Kevin Edwards,1.0,2001 - 2001,SG,46,13.78,1.22,3.7,32.97297297297297,0.11,0.41,26.82926829268293,1.11,3.28,33.84146341463415,34.45945945945946,0.93,1.15,80.86956521739131,0.5,1.28,1.78,1.13,0.63,0.17,0.8,1.0,3.48
Kevin Garnett,17.0,2000 - 2016,PF,1176,34.12,7.27,14.55,49.96563573883161,0.13,0.47,27.659574468085108,7.14,14.08,50.71022727272727,50.41237113402062,3.56,4.45,80.0,2.09,8.34,10.43,3.84,1.23,1.28,2.18,2.38,18.22
Kevin Huerter,1.0,2019 - 2019,SG,75,27.31,3.67,8.76,41.89497716894977,1.81,4.71,38.42887473460722,1.85,4.05,45.67901234567901,52.226027397260275,0.55,0.75,73.33333333333334,0.8,2.47,3.27,2.85,0.87,0.33,1.45,2.07,9.69
Kevin Johnson,1.0,2000 - 2000,PG,6,18.83,2.67,4.67,57.17344753747323,0.17,0.17,100.0,2.5,4.5,55.55555555555556,58.99357601713062,1.17,1.17,100.0,0.0,2.67,2.67,4.0,0.33,0.0,1.17,1.0,6.67
Kevin Jones,1.0,2013 - 2013,PF,32,10.44,1.34,3.34,40.11976047904192,0.0,0.0,,1.34,3.34,40.11976047904192,40.11976047904192,0.28,0.47,59.57446808510639,1.19,1.25,2.44,0.31,0.28,0.16,0.25,0.78,2.97
Kevin Knox,1.0,2019 - 2019,PF,75,28.77,4.51,12.19,36.99753896636587,1.67,4.85,34.43298969072165,2.84,7.33,38.74488403819918,43.84741591468417,2.16,3.01,71.7607973421927,0.81,3.65,4.47,1.09,0.57,0.32,1.52,2.33,12.84
Kevin Love,11.0,2009 - 2019,PF,657,32.0,6.02,13.62,44.199706314243755,1.64,4.43,37.020316027088036,4.38,9.18,47.712418300653596,50.22026431718062,4.6,5.56,82.73381294964028,2.92,8.34,11.26,2.31,0.69,0.46,1.93,2.14,18.27
Kevin Martin,12.0,2005 - 2016,SG,714,30.19,5.39,12.32,43.74999999999999,1.6,4.16,38.46153846153847,3.79,8.16,46.44607843137255,50.24350649350649,4.99,5.73,87.08551483420594,0.56,2.63,3.19,1.89,0.9,0.11,1.68,1.91,17.36
Kevin Murphy,1.0,2013 - 2013,SG,17,3.06,0.41,1.65,24.848484848484848,0.06,0.29,20.689655172413794,0.35,1.35,25.925925925925924,26.666666666666668,0.0,0.0,,0.0,0.24,0.24,0.12,0.06,0.0,0.18,0.24,0.88
Kevin Ollie,11.0,2000 - 2010,PG,619,15.82,1.3,3.15,41.26984126984127,0.01,0.05,20.0,1.28,3.1,41.29032258064516,41.42857142857142,1.2,1.5,80.0,0.22,1.35,1.57,2.32,0.52,0.04,0.72,1.24,3.81
Kevin Seraphin,7.0,2011 - 2017,C,423,15.2,2.68,5.48,48.9051094890511,0.0,0.02,0.0,2.68,5.46,49.08424908424909,48.9051094890511,0.59,0.82,71.95121951219512,1.19,2.27,3.46,0.58,0.21,0.72,1.06,2.13,5.95
Kevin Willis,7.0,2000 - 2007,C,362,16.5,2.48,5.67,43.738977072310405,0.01,0.04,25.0,2.48,5.63,44.04973357015986,43.82716049382716,1.11,1.51,73.50993377483445,1.75,3.0,4.75,0.44,0.47,0.44,0.93,2.25,6.08
Kevinn Pinkney,1.0,2007 - 2007,PF,6,16.67,2.0,4.5,44.44444444444444,0.17,0.33,51.515151515151516,1.83,4.17,43.88489208633094,46.33333333333333,1.0,1.5,66.66666666666666,1.17,1.33,2.5,0.83,0.5,0.5,0.67,2.0,5.17
Kevon Looney,4.0,2016 - 2019,C,204,14.01,1.91,3.21,59.50155763239875,0.02,0.13,15.384615384615385,1.88,3.08,61.038961038961034,59.813084112149525,0.63,1.06,59.43396226415094,1.59,2.16,3.75,0.95,0.47,0.62,0.49,1.88,4.47
Keyon Dooling,13.0,2001 - 2013,PG,728,19.41,2.49,5.98,41.63879598662207,0.61,1.75,34.85714285714286,1.87,4.23,44.2080378250591,46.73913043478261,1.38,1.72,80.23255813953489,0.18,1.14,1.32,2.2,0.64,0.1,1.1,1.68,6.96
Khalid El-Amin,1.0,2001 - 2001,PG,50,18.72,2.3,6.22,36.977491961414785,0.56,1.68,33.333333333333336,1.74,4.54,38.32599118942731,41.47909967845659,1.12,1.44,77.77777777777779,0.42,1.2,1.62,2.9,0.96,0.04,1.08,1.98,6.28
Khalid Reeves,1.0,2000 - 2000,PG,3,16.0,1.0,4.0,25.0,0.0,1.0,0.0,1.0,3.0,33.33333333333333,25.0,1.67,1.67,100.0,0.67,0.67,1.33,4.33,0.67,0.0,2.0,2.67,3.67
Khem Birch,2.0,2018 - 2019,C,92,13.27,1.73,3.01,57.475083056478404,0.0,0.01,0.0,1.73,3.0,57.666666666666664,57.475083056478404,1.09,1.57,69.4267515923567,1.62,2.4,4.02,0.78,0.36,0.54,0.45,1.39,4.54
Khris Middleton,7.0,2013 - 2019,SF,455,31.71,5.71,12.66,45.102685624012636,1.66,4.28,38.785046728971956,4.05,8.37,48.38709677419355,51.65876777251185,2.58,2.96,87.16216216216216,0.58,3.87,4.44,3.23,1.3,0.2,1.88,2.65,15.67
Khyri Thomas,1.0,2019 - 2019,SG,26,7.5,0.85,2.65,32.075471698113205,0.38,1.35,28.148148148148145,0.46,1.31,35.11450381679389,39.24528301886793,0.27,0.42,64.28571428571429,0.15,0.62,0.77,0.31,0.27,0.19,0.15,0.85,2.35
Kim English,1.0,2013 - 2013,SG,41,9.93,1.02,2.73,37.362637362637365,0.34,1.22,27.868852459016395,0.68,1.51,45.033112582781456,43.58974358974359,0.51,0.71,71.83098591549296,0.2,0.71,0.9,0.63,0.39,0.07,0.46,1.12,2.9
Kirk Haston,2.0,2002 - 2003,PF,27,4.96,0.48,2.07,23.18840579710145,0.0,0.22,0.0,0.48,1.85,25.94594594594594,23.18840579710145,0.22,0.44,50.0,0.19,0.81,1.0,0.3,0.0,0.22,0.37,0.7,1.19
Kirk Hinrich,13.0,2004 - 2016,PG,879,30.73,3.99,9.7,41.134020618556704,1.33,3.55,37.464788732394375,2.65,6.14,43.159609120521175,47.989690721649495,1.61,2.01,80.0995024875622,0.35,2.58,2.93,4.83,1.11,0.28,1.84,2.83,10.91
Kirk Penney,2.0,2004 - 2005,SG,6,5.0,0.33,1.5,22.0,0.17,0.67,25.37313432835821,0.17,0.83,20.481927710843376,27.666666666666668,0.0,0.0,,0.0,0.33,0.33,0.33,0.17,0.0,0.83,0.17,0.83
