ID,Player,Years,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PIR
mixst01,Steve Mix,4.0,SF,334,20.0,16.156,3.234,6.467,50.007731560228855,0.021,0.069,30.434782608695656,3.213,6.398,50.21881838074399,50.170094325034796,2.021,2.434,83.03204601479047,1.144,1.853,2.997,1.362,0.638,0.162,1.084,1.278,8.509,7.659
nashst01,Steve Nash,18.0,PG,1337,1166.0,31.681,5.288,10.827,48.840860810935624,1.393,3.274,42.54734270006109,3.895,7.553,51.56891301469615,55.27385240602199,2.585,2.86,90.38461538461539,0.532,2.508,3.04,8.524,0.722,0.087,2.888,1.661,14.554,16.562
novakst01,Steve Novak,11.0,SF,489,7.0,11.951,1.564,3.571,43.79725567068048,1.196,2.779,43.03706369197553,0.368,0.791,46.52338811630847,60.54326519182302,0.204,0.233,87.55364806866952,0.151,1.112,1.264,0.272,0.188,0.082,0.172,0.787,4.53,3.342
schefst01,Steve Scheffler,7.0,C,193,8.0,5.036,0.663,1.207,54.929577464788736,0.005,0.026,19.230769230769234,0.658,1.181,55.71549534292972,55.13670256835128,0.477,0.642,74.29906542056074,0.461,0.575,1.036,0.15,0.176,0.041,0.181,0.699,1.808,1.622
smithst01,Steve Smith,14.0,SG,1032,790.0,30.772,4.896,11.17,43.831692032229185,1.244,3.443,36.13128085971537,3.652,7.727,47.26284457098486,49.40017905102954,3.273,3.867,84.63925523661754,1.173,2.051,3.225,3.02,0.778,0.295,1.792,2.422,14.31,10.547
stipast01,Steve Stipanovich,5.0,C,407,369.0,31.302,5.002,10.314,48.4971882877642,0.025,0.14,17.857142857142858,4.978,10.174,48.928641635541574,48.618382780686446,3.184,4.005,79.50062421972535,1.912,5.855,7.767,2.312,1.027,0.939,1.919,3.56,13.214,13.646
adamsst01,Steven Adams,6.0,C,514,432.0,26.786,3.926,6.646,59.07312669274752,0.0,0.016,0.0,3.926,6.63,59.21568627450981,59.07312669274752,1.607,2.903,55.35652772993455,3.377,3.957,7.335,0.977,0.852,1.002,1.358,2.712,9.459,11.539
hillst01,Steven Hill,1.0,PF,1,0.0,2.0,1.0,1.0,100.0,0.0,0.0,,1.0,1.0,100.0,100.0,0.0,0.0,,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0
huntest01,Steven Hunter,8.0,C,424,130.0,14.743,1.797,3.224,55.738213399503714,0.0,0.002,0.0,1.797,3.222,55.77281191806331,55.738213399503714,0.847,1.741,48.65020103388857,1.179,1.903,3.083,0.196,0.118,1.045,0.608,1.63,4.441,4.323
smithst03,Steven Smith,1.0,PF,8,0.0,3.5,0.25,1.0,25.0,0.0,0.0,,0.25,1.0,25.0,25.0,0.125,0.25,50.0,0.125,0.625,0.75,0.0,0.125,0.0,0.25,0.5,0.625,-0.125
smithst02,Stevin Smith,1.0,SG,8,0.0,7.5,0.75,2.25,33.33333333333333,0.125,0.75,16.666666666666664,0.625,1.5,41.66666666666667,36.11111111111111,0.125,0.125,100.0,0.25,1.0,1.25,0.5,0.125,0.0,0.5,1.125,1.75,0.5
grangst01,Stewart Granger,3.0,PG,80,14.0,12.45,1.538,3.712,41.43318965517241,0.05,0.212,23.584905660377363,1.488,3.5,42.51428571428571,42.106681034482754,0.825,1.112,74.19064748201438,0.188,0.788,0.975,2.162,0.412,0.012,1.138,1.588,3.95,2.325
vrankst01,Stojko Vrankovic,5.0,C,173,73.0,11.925,1.15,2.41,47.717842323651446,0.0,0.0,,1.15,2.41,47.717842323651446,47.717842323651446,0.457,0.769,59.427828348504555,0.902,2.098,3.0,0.347,0.127,1.035,0.769,1.85,2.757,3.075
swiftst01,Stromile Swift,9.0,PF,554,97.0,19.722,3.13,6.623,47.25955005284614,0.004,0.049,8.16326530612245,3.126,6.574,47.55095832065713,47.28974784840706,2.101,3.005,69.91680532445925,1.621,3.014,4.635,0.504,0.646,1.244,1.255,2.466,8.365,7.276
grayst01,Stuart Gray,7.0,C,393,5.0,8.863,0.865,1.944,44.49588477366255,0.0,0.018,0.0,0.865,1.926,44.911734164070616,44.49588477366255,0.59,0.893,66.06942889137738,0.799,1.835,2.634,0.377,0.165,0.338,0.626,1.656,2.321,2.17
yuesu01,Sun Yue,1.0,SG,10,0.0,2.8,0.3,1.1,27.27272727272727,0.0,0.6,0.0,0.3,0.5,60.0,27.27272727272727,0.0,0.0,,0.0,0.0,0.0,0.2,0.1,0.1,0.3,1.0,0.6,-1.1
gainesu01,Sundiata Gaines,3.0,PG,118,12.0,11.169,1.585,3.932,40.310274669379446,0.381,1.246,30.57784911717496,1.203,2.686,44.78778853313477,45.15513733468973,0.847,1.525,55.54098360655738,0.398,1.102,1.5,1.754,0.703,0.025,0.788,0.856,4.398,3.712
mykhasv01,Sviatoslav Mykhailiuk,1.0,SF,42,0.0,10.476,1.095,3.333,32.85328532853285,0.69,2.119,32.56252949504483,0.405,1.214,33.360790774299836,43.204320432043204,0.286,0.476,60.08403361344538,0.214,0.643,0.857,0.881,0.333,0.024,0.5,0.595,3.167,1.738
natersw01,Swen Nater,5.0,C,277,7.0,26.245,4.368,8.014,54.504616920389324,0.004,0.014,28.57142857142857,4.365,8.0,54.5625,54.529573246818074,2.116,2.816,75.14204545454545,2.859,7.04,9.899,1.773,0.458,0.365,2.148,2.874,10.856,13.982
graysy01,Sylvester Gray,1.0,SF,55,15.0,22.182,3.036,7.236,41.95688225538972,0.018,0.073,24.65753424657534,3.018,7.164,42.12730318257956,42.08126036484246,1.909,2.836,67.31311706629054,2.127,3.073,5.2,2.127,0.655,0.455,1.855,2.618,8.0,6.836
norrisy01,Sylvester Norris,1.0,C,17,0.0,11.118,1.059,2.529,41.87425860023725,0.0,0.0,,1.059,2.529,41.87425860023725,41.87425860023725,0.235,0.353,66.57223796033995,0.588,1.941,2.529,0.353,0.176,0.706,1.118,2.412,2.353,1.0
fordtj01,T.J. Ford,8.0,PG,447,321.0,27.557,4.284,9.868,43.41305229023105,0.304,1.036,29.343629343629342,3.98,8.832,45.063405797101446,44.95338467774625,2.36,2.888,81.7174515235457,0.687,2.409,3.096,5.785,1.143,0.128,2.436,2.257,11.233,10.579
leaftj01,T.J. Leaf,2.0,PF,112,1.0,8.795,1.455,2.848,51.08848314606742,0.232,0.652,35.58282208588957,1.223,2.196,55.69216757741348,55.16151685393259,0.259,0.42,61.66666666666667,0.643,1.205,1.848,0.295,0.125,0.205,0.196,0.714,3.402,3.411
mccontj01,T.J. McConnell,4.0,PG,324,74.0,21.821,2.806,5.716,49.09027291812456,0.262,0.775,33.806451612903224,2.543,4.941,51.46731430884437,51.382085374387685,0.5,0.654,76.45259938837921,0.472,2.389,2.861,4.583,1.253,0.154,1.568,1.522,6.373,9.071
warretj01,T.J. Warren,5.0,SF,261,165.0,27.716,5.989,12.042,49.73426341139346,0.598,1.759,33.996588971006254,5.391,10.284,52.42123687281213,52.21723966118586,1.808,2.36,76.61016949152543,1.452,2.678,4.13,1.123,0.946,0.513,0.969,2.253,14.383,11.268
dunntr01,T.R. Dunn,12.0,SG,919,485.0,23.973,1.943,4.225,45.98816568047338,0.001,0.022,4.545454545454546,1.942,4.203,46.20509160123721,46.0,0.936,1.3,72.0,1.793,2.762,4.555,1.719,1.385,0.255,0.801,2.178,4.824,7.112
mccalta01,Tahjere McCall,1.0,SG,1,0.0,8.0,2.0,3.0,66.66666666666666,0.0,1.0,0.0,2.0,2.0,100.0,66.66666666666666,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,4.0,1.0
gibsota01,Taj Gibson,10.0,PF,803,401.0,25.544,3.999,7.812,51.19047619047619,0.027,0.133,20.30075187969925,3.971,7.679,51.7124625602292,51.363287250384026,1.648,2.325,70.88172043010752,2.318,3.961,6.279,0.995,0.554,1.09,1.186,2.567,9.672,10.347
slayta01,Tamar Slay,3.0,SG,78,0.0,6.923,0.962,2.705,35.56377079482439,0.179,0.654,27.37003058103975,0.782,2.051,38.12774256460263,38.87245841035119,0.205,0.359,57.10306406685237,0.308,0.615,0.923,0.397,0.346,0.051,0.526,0.923,2.308,0.679
hamilta01,Tang Hamilton,1.0,SF,9,2.0,10.889,1.111,2.111,52.6290857413548,0.0,0.111,0.0,1.111,2.0,55.55,52.6290857413548,0.0,0.111,0.0,0.667,1.333,2.0,0.556,0.444,0.0,0.222,1.111,2.222,2.778
kinseta01,Tarence Kinsey,3.0,SG,118,15.0,11.449,1.585,3.508,45.1824401368301,0.195,0.602,32.39202657807309,1.39,2.907,47.81561747506019,47.961801596351194,1.0,1.22,81.9672131147541,0.364,0.898,1.263,0.449,0.585,0.008,0.61,0.881,4.364,3.034
blackta01,Tarik Black,4.0,C,227,57.0,14.705,1.938,3.533,54.85423153127653,0.009,0.062,14.516129032258062,1.93,3.471,55.60357245750504,54.9816020379281,0.859,1.476,58.19783197831978,1.74,2.828,4.568,0.493,0.366,0.515,0.722,2.295,4.744,5.458
abdulta01,Tariq Abdul-Wahad,6.0,SG,249,150.0,20.02,2.988,7.185,41.586638830897705,0.072,0.317,22.712933753943215,2.916,6.867,42.463958060288334,42.087682672233825,1.574,2.221,70.86897793786584,1.217,2.064,3.281,1.112,0.755,0.349,1.257,2.004,7.622,5.016
georgta01,Tate George,4.0,PG,183,14.0,11.393,1.672,4.082,40.96031357177854,0.005,0.077,6.493506493506494,1.667,4.005,41.62297128589263,41.02155805977462,0.776,0.956,81.17154811715481,0.361,0.639,1.0,1.852,0.437,0.066,0.885,1.044,4.126,2.962
greenta01,Taurean Green,1.0,SG-PG,17,0.0,4.353,0.412,1.471,28.00815771583956,0.118,0.647,18.238021638330757,0.294,0.824,35.67961165048544,32.019034670292314,0.647,0.706,91.643059490085,0.0,0.588,0.588,0.647,0.118,0.0,0.529,0.294,1.588,1.0
princta02,Taurean Waller-Prince,3.0,SF,202,145.0,25.663,4.059,9.436,43.01610852055956,1.663,4.396,37.82984531392175,2.396,5.04,47.53968253968254,51.82810512929208,1.614,1.955,82.55754475703326,0.515,3.332,3.847,1.955,0.906,0.441,1.777,2.05,11.396,9.0
griffta01,Taylor Griffin,1.0,SF,8,0.0,4.0,0.5,1.25,40.0,0.0,0.25,0.0,0.5,1.0,50.0,40.0,0.25,0.5,50.0,0.0,0.25,0.25,0.125,0.0,0.25,0.125,0.5,1.25,0.25
princta01,Tayshaun Prince,14.0,SF,1157,1029.0,31.593,4.495,9.965,45.107877571500254,0.581,1.599,36.335209505941215,3.914,8.366,46.784604350944306,48.023080782739584,1.556,2.051,75.86543149683081,1.169,3.208,4.377,2.398,0.588,0.506,1.076,1.292,11.127,10.663
frankte01,Tellis Frank,5.0,PF,264,81.0,17.814,2.42,5.515,43.88032638259293,0.0,0.015,0.0,2.42,5.5,44.0,43.88032638259293,1.636,2.208,74.0942028985507,1.375,2.496,3.871,1.045,0.598,0.36,1.235,3.011,6.477,4.439
morrite01,Terence Morris,3.0,SF,139,12.0,13.914,1.504,3.698,40.670632774472686,0.158,0.806,19.602977667493796,1.345,2.892,46.5076071922545,42.80692266089778,0.23,0.324,70.98765432098766,0.885,1.827,2.712,0.669,0.252,0.353,0.583,0.906,3.396,3.604
stanste01,Terence Stansbury,3.0,SG,192,31.0,15.542,2.438,5.495,44.367606915377614,0.125,0.557,22.441651705565526,2.312,4.938,46.82057513163224,45.50500454959054,1.25,1.604,77.93017456359101,0.396,1.047,1.443,2.031,0.62,0.104,1.292,2.516,6.25,3.229
fergute01,Terrance Ferguson,2.0,SG,138,86.0,19.565,1.855,4.355,42.59471871412169,1.065,2.978,35.7622565480188,0.79,1.377,57.37109658678287,54.82204362801377,0.333,0.442,75.3393665158371,0.384,0.986,1.37,0.667,0.464,0.188,0.42,2.29,5.109,2.478
roberte01,Terrance Roberson,1.0,SF,3,0.0,4.333,0.0,0.667,0.0,0.0,0.333,0.0,0.0,0.333,0.0,0.0,0.0,0.0,,0.0,0.333,0.333,0.333,0.0,0.0,0.667,1.0,0.0,-1.667
harrite01,Terrel Harris,2.0,SG,46,1.0,10.109,0.739,2.435,30.34907597535934,0.174,1.043,16.682646212847555,0.565,1.391,40.61826024442847,33.921971252566735,0.522,0.761,68.5939553219448,0.478,1.261,1.739,0.761,0.239,0.109,0.913,1.109,2.174,1.065
brandte01,Terrell Brandon,11.0,PG,762,495.0,29.516,5.345,11.917,44.851892254762106,0.538,1.512,35.58201058201058,4.807,10.406,46.19450317124736,47.10917177141898,2.409,2.757,87.37758433079433,0.581,2.432,3.013,5.997,1.539,0.308,1.95,1.825,13.638,13.801
joneste01,Terrence Jones,6.0,PF,259,129.0,23.691,4.154,8.402,49.44060937871936,0.371,1.293,28.69296210363496,3.784,7.108,53.23579065841305,51.64841704356107,1.583,2.556,61.93270735524257,1.722,3.942,5.664,1.019,0.614,1.104,0.919,1.691,10.263,10.834
renchte01,Terrence Rencher,1.0,PG,36,1.0,11.25,0.917,2.778,33.0093592512599,0.25,0.806,31.017369727047146,0.667,1.972,33.82352941176471,37.508999280057594,0.861,1.278,67.37089201877934,0.25,0.972,1.222,1.5,0.444,0.056,1.194,1.028,2.944,1.667
rosste01,Terrence Ross,7.0,SG,523,187.0,23.981,3.816,9.075,42.049586776859506,1.763,4.759,37.04559781466694,2.054,4.315,47.60139049826187,51.76308539944904,0.837,1.033,81.02613746369796,0.365,2.346,2.711,1.055,0.807,0.337,0.887,1.769,10.233,7.034
willite01,Terrence Williams,4.0,SF,158,9.0,18.797,2.778,6.778,40.98554145765713,0.367,1.177,31.180968564146134,2.411,5.601,43.04588466345295,43.692829743287106,0.975,1.481,65.83389601620526,0.43,3.082,3.513,2.342,0.525,0.127,1.43,1.278,6.899,6.19
catlete01,Terry Catledge,8.0,PF,534,392.0,26.174,4.961,10.262,48.343402845449226,0.006,0.062,9.67741935483871,4.955,10.2,48.578431372549026,48.372636912882484,2.62,4.019,65.1903458571784,2.856,3.549,6.404,0.873,0.551,0.202,1.702,2.496,12.547,9.678
crosbte01,Terry Crosby,1.0,PG,4,0.0,7.0,0.5,1.0,50.0,0.0,0.0,,0.5,1.0,50.0,50.0,0.5,0.5,100.0,0.0,0.25,0.25,1.75,0.0,0.0,1.25,1.0,1.5,0.75
cummite01,Terry Cummings,18.0,PF,1293,883.0,28.505,6.746,13.905,48.51492268967998,0.035,0.124,28.225806451612907,6.712,13.781,48.70473840795297,48.64077669902913,2.81,3.98,70.60301507537689,2.657,4.592,7.248,1.828,1.046,0.551,1.834,3.24,16.337,13.608
daviste01,Terry Davis,10.0,PF,480,275.0,21.602,2.504,5.302,47.227461335345154,0.006,0.04,15.0,2.498,5.262,47.47244393766629,47.28404375707281,1.362,2.252,60.479573712255785,2.304,3.71,6.015,0.569,0.381,0.31,1.079,2.45,6.377,6.435
deherte01,Terry Dehere,6.0,PG,404,65.0,18.094,2.678,6.517,41.092527236458494,0.812,2.149,37.785016286644954,1.866,4.369,42.71000228885329,47.3223876016572,1.839,2.361,77.89072426937737,0.359,1.099,1.458,2.559,0.527,0.089,1.53,2.057,8.007,4.693
doziete01,Terry Dozier,1.0,SF,9,0.0,10.222,1.0,3.0,33.33333333333333,0.0,0.111,0.0,1.0,2.889,34.614053305642095,33.33333333333333,0.444,0.889,49.9437570303712,0.778,0.889,1.667,0.333,0.667,0.222,0.778,1.111,2.444,1.0
duerote01,Terry Duerod,4.0,SG,153,0.0,13.0,2.83,6.131,46.15886478551623,0.15,0.471,31.84713375796178,2.68,5.66,47.34982332155477,47.38215625509705,0.523,0.778,67.22365038560412,0.34,0.706,1.046,1.111,0.418,0.111,0.824,0.935,6.333,3.706
furlote01,Terry Furlow,1.0,SG,76,0.0,27.921,5.658,12.184,46.437951411687465,0.316,1.079,29.286376274328084,5.342,11.105,48.10445745159838,47.73473407747867,2.25,2.579,87.24311748739821,0.921,1.632,2.553,3.855,0.961,0.303,2.145,1.289,13.882,11.263
millste01,Terry Mills,11.0,PF,695,310.0,24.217,4.167,9.135,45.61576354679803,0.791,2.065,38.30508474576271,3.376,7.071,47.744307735822375,49.945265462506846,1.387,1.783,77.7902411665732,1.504,3.896,5.4,1.311,0.586,0.429,1.245,2.804,10.512,8.824
portete01,Terry Porter,17.0,PG,1398,822.0,28.107,4.326,9.338,46.326836581709145,1.036,2.694,38.45582776540461,3.29,6.644,49.51836243226972,51.874062968515744,2.768,3.316,83.47406513872136,0.564,2.471,3.035,5.568,1.23,0.139,2.076,1.751,12.456,13.043
roziete01,Terry Rozier,4.0,PG,313,49.0,20.783,2.888,7.521,38.39914904932854,1.291,3.645,35.41838134430727,1.597,3.875,41.21290322580645,46.981784337189204,0.994,1.265,78.57707509881423,0.581,3.042,3.623,2.486,0.754,0.208,0.792,1.211,8.061,8.224
teaglte01,Terry Teagle,11.0,SG,732,196.0,21.03,4.779,10.301,46.39355402388117,0.041,0.201,20.398009950248756,4.738,10.1,46.91089108910892,46.59256382875449,1.982,2.504,79.15335463258786,1.045,1.552,2.597,1.363,0.746,0.187,1.447,2.235,11.581,6.749
tylerte01,Terry Tyler,10.0,SF,806,257.0,24.134,4.263,8.813,48.371723590150914,0.012,0.103,11.650485436893204,4.251,8.71,48.80597014925373,48.4398048337683,1.344,1.89,71.11111111111111,1.763,3.301,5.065,1.189,0.875,1.428,1.253,2.12,9.882,9.969
sefolth01,Thabo Sefolosha,13.0,SG,920,544.0,22.163,2.212,4.955,44.6417759838547,0.597,1.729,34.528629265471366,1.615,3.226,50.061996280223184,50.66599394550959,0.765,1.04,73.5576923076923,0.721,2.998,3.718,1.384,1.083,0.418,0.87,1.655,5.786,6.846
youngth01,Thaddeus Young,12.0,PF,948,700.0,30.643,5.691,11.389,49.969268592501535,0.439,1.34,32.76119402985074,5.252,10.05,52.25870646766169,51.89656686276231,1.39,2.074,67.02025072324011,2.072,3.923,5.995,1.642,1.439,0.405,1.428,2.207,13.211,12.675
antetth01,Thanasis Antetokounmpo,1.0,SF,2,0.0,3.0,1.5,2.0,75.0,0.0,0.5,0.0,1.5,1.5,100.0,75.0,0.0,0.0,,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1.0,3.0,2.0
mayesth01,Tharon Mayes,1.0,SG,24,0.0,10.625,1.25,4.125,30.303030303030305,0.625,1.708,36.59250585480094,0.625,2.417,25.8585022755482,37.878787878787875,1.0,1.5,66.66666666666666,0.125,0.542,0.667,1.458,0.667,0.083,1.292,1.708,4.125,0.625
pinsoth01,Theo Pinson,1.0,SG,18,0.0,11.722,1.389,4.056,34.24556213017752,0.667,2.556,26.09546165884194,0.722,1.5,48.13333333333333,42.46794871794872,1.056,1.222,86.41571194762685,0.222,1.778,2.0,1.167,0.333,0.0,1.0,0.833,4.5,3.333
ratlith01,Theo Ratliff,16.0,C,854,554.0,25.027,2.689,5.422,49.59424566580598,0.0,0.002,0.0,2.689,5.419,49.62170142092637,49.59424566580598,1.697,2.399,70.73780741975824,1.892,3.71,5.602,0.566,0.484,2.383,1.215,2.821,7.074,8.636
smithth01,Theron Smith,2.0,SF,53,5.0,12.981,1.132,3.377,33.520876517619186,0.17,0.453,37.52759381898455,0.962,2.925,32.88888888888889,36.037903464613564,0.377,0.453,83.22295805739515,0.981,1.981,2.962,0.66,0.208,0.17,0.774,1.434,2.811,2.283
bryanth01,Thomas Bryant,2.0,C,87,53.0,18.023,3.644,6.011,60.62219264681418,0.391,1.253,31.205107741420594,3.253,4.759,68.35469636478251,63.87456330061554,1.287,1.678,76.69845053635281,1.333,4.08,5.414,1.126,0.299,0.793,0.713,1.517,8.966,11.609
gardnth01,Thomas Gardner,2.0,SG,23,0.0,7.043,1.0,3.13,31.948881789137378,0.435,1.783,24.397083567021873,0.565,1.348,41.91394658753709,38.89776357827476,0.13,0.304,42.76315789473685,0.13,0.435,0.565,0.217,0.217,0.043,0.304,0.522,2.565,0.478
hamilth01,Thomas Hamilton,2.0,C,33,7.0,10.394,1.333,3.333,39.99399939993999,0.0,0.0,,1.333,3.333,39.99399939993999,39.99399939993999,0.576,1.242,46.37681159420289,1.242,2.152,3.394,0.485,0.121,0.697,1.121,1.121,3.242,3.03
jordath01,Thomas Jordan,1.0,PF,4,0.0,26.5,4.5,10.25,43.90243902439025,0.0,0.0,,4.5,10.25,43.90243902439025,43.90243902439025,2.0,4.25,47.05882352941176,1.25,3.5,4.75,0.75,0.75,1.25,3.0,3.5,11.0,4.0
robinth01,Thomas Robinson,5.0,PF,324,12.0,13.352,2.015,4.296,46.90409683426443,0.0,0.019,0.0,2.015,4.278,47.10144927536233,46.90409683426443,0.784,1.537,51.00845803513339,1.704,3.034,4.738,0.605,0.512,0.358,1.0,1.756,4.815,5.238
welshth01,Thomas Welsh,1.0,C,11,0.0,3.273,0.636,1.182,53.807106598984774,0.273,0.636,42.924528301886795,0.364,0.545,66.78899082568806,65.35532994923858,0.091,0.182,50.0,0.0,0.364,0.364,0.455,0.0,0.0,0.091,0.273,1.636,1.455
makerth01,Thon Maker,3.0,C,207,59.0,14.58,1.667,3.981,41.87390102989199,0.56,1.744,32.11009174311927,1.106,2.237,49.44121591417077,48.90730972117559,0.807,1.179,68.44783715012723,0.821,1.995,2.816,0.633,0.367,0.734,0.512,1.865,4.7,4.188
baileth01,Thurl Bailey,12.0,PF,997,250.0,27.071,5.132,10.9,47.08256880733945,0.004,0.039,10.256410256410255,5.128,10.861,47.214805266550044,47.10091743119265,2.533,3.113,81.36845486668808,1.424,3.691,5.115,1.4,0.466,1.172,1.558,2.045,12.801,11.004
splitti01,Tiago Splitter,7.0,C,420,193.0,19.183,2.924,5.245,55.74833174451859,0.005,0.038,13.157894736842104,2.919,5.207,56.05915114269253,55.79599618684461,1.826,2.683,68.05814386880358,1.595,3.305,4.9,1.219,0.574,0.571,1.057,1.974,7.679,8.733
pleisti01,Tibor Pleiss,1.0,C,12,0.0,6.833,0.917,2.083,44.023043686989915,0.0,0.167,0.0,0.917,1.917,47.835159102764734,44.023043686989915,0.167,0.167,100.0,0.5,0.75,1.25,0.167,0.083,0.167,0.667,1.583,2.0,0.25
brownti01,Tierre Brown,4.0,PG,134,1.0,12.343,1.507,3.925,38.39490445859873,0.224,0.634,35.33123028391167,1.284,3.291,39.0154968094804,41.2484076433121,0.694,0.903,76.8549280177187,0.306,0.933,1.239,1.985,0.478,0.03,1.067,0.709,3.933,3.261
basseti01,Tim Bassett,1.0,PF,15,0.0,12.2,0.867,2.4,36.125,0.0,0.0,,0.867,2.4,36.125,36.125,0.667,1.0,66.7,0.8,1.467,2.267,0.933,0.533,0.0,0.667,2.267,2.4,1.333
breauti01,Tim Breaux,3.0,SF,102,6.0,9.216,1.059,2.873,36.86042464323007,0.216,0.725,29.793103448275865,0.843,2.147,39.26408942710759,40.61956143404107,0.598,0.941,63.54941551540914,0.373,0.569,0.941,0.402,0.235,0.127,0.461,0.667,2.931,1.353
duncati01,Tim Duncan,19.0,C,1643,1640.0,34.533,7.462,14.774,50.50764857181535,0.021,0.124,16.935483870967744,7.441,14.65,50.791808873720136,50.57871937186951,4.329,6.229,69.4975116391074,2.822,8.103,10.925,3.037,0.726,2.184,2.443,2.438,19.274,22.054
fraziti01,Tim Frazier,5.0,PG,249,70.0,17.96,1.863,4.534,41.08954565505073,0.462,1.406,32.859174964438125,1.402,3.129,44.80664749121125,46.18438464931627,0.904,1.237,73.08003233629748,0.502,1.888,2.39,4.024,0.703,0.08,1.305,1.779,5.092,6.201
hardati02,Tim Hardaway,6.0,SG,418,185.0,25.844,4.512,10.856,41.56226971260132,1.801,5.297,34.00037757221069,2.711,5.56,48.7589928057554,49.8572218128224,2.007,2.474,81.12368633791431,0.337,2.194,2.531,1.804,0.62,0.148,1.12,1.658,12.833,8.347
hardati01,Tim Hardaway,13.0,PG,923,822.0,35.404,6.467,15.074,42.90168502056521,1.79,5.08,35.23622047244094,4.677,9.993,46.802761933353345,48.83906063420459,2.953,3.788,77.95670538542767,0.625,2.654,3.28,8.101,1.642,0.15,2.867,2.328,17.677,16.213
jamesti01,Tim James,3.0,SF,43,0.0,6.07,0.605,1.837,32.93413173652694,0.023,0.07,32.857142857142854,0.581,1.767,32.88058856819468,33.56015242242787,0.349,0.535,65.23364485981308,0.535,0.535,1.07,0.256,0.047,0.209,0.302,0.767,1.581,0.674
kemptti01,Tim Kempton,8.0,PF,286,22.0,13.563,1.661,3.451,48.130976528542455,0.0,0.01,0.0,1.661,3.441,48.270851496657954,48.130976528542455,1.234,1.808,68.25221238938053,0.881,1.972,2.853,1.115,0.434,0.154,1.031,2.168,4.556,3.549
legleti01,Tim Legler,10.0,SG,313,4.0,16.843,2.435,5.454,44.64613127979465,0.831,1.93,43.056994818652846,1.604,3.524,45.51645856980704,52.26439310597727,1.275,1.521,83.82642998027613,0.409,1.131,1.54,1.291,0.476,0.131,0.62,1.633,6.974,4.895
mccorti01,Tim McCormick,8.0,C,498,215.0,21.293,3.151,5.908,53.334461746784015,0.002,0.034,5.88235294117647,3.149,5.873,53.61825302230546,53.351387948544335,1.908,2.707,70.48393055042482,1.582,3.283,4.865,0.998,0.287,0.384,1.257,2.592,8.211,7.339
ohlbrti01,Tim Ohlbrecht,1.0,C,3,0.0,4.0,0.333,1.0,33.300000000000004,0.0,0.0,,0.333,1.0,33.300000000000004,33.300000000000004,0.333,0.333,100.0,0.0,0.333,0.333,0.333,0.333,0.0,1.333,0.333,1.0,-0.333
perryti01,Tim Perry,8.0,PF,504,233.0,19.321,2.71,5.56,48.74100719424461,0.183,0.573,31.93717277486911,2.528,4.986,50.70196550340955,50.38669064748201,1.183,1.833,64.53900709219859,1.488,2.427,3.915,0.891,0.454,0.847,1.014,1.675,6.786,6.704
quartti01,Tim Quarterman,2.0,SG,21,0.0,4.762,0.714,1.619,44.10129709697344,0.286,0.81,35.30864197530864,0.429,0.81,52.962962962962955,52.933909820877076,0.095,0.238,39.91596638655462,0.19,0.619,0.81,0.619,0.095,0.143,0.619,0.381,1.81,1.429
thomati01,Tim Thomas,13.0,SF,879,431.0,26.031,4.221,9.625,43.85454545454546,1.195,3.198,37.36710444027517,3.026,6.427,47.08262019604793,50.06233766233766,1.951,2.57,75.91439688715954,0.983,3.18,4.163,1.534,0.729,0.374,1.453,2.803,11.587,8.108
youngti01,Tim Young,1.0,C,25,0.0,5.48,0.52,1.56,33.33333333333333,0.0,0.0,,0.52,1.56,33.33333333333333,33.33333333333333,1.12,1.44,77.77777777777779,0.52,0.88,1.4,0.2,0.08,0.04,0.36,0.72,2.16,1.44
mozgoti01,Timofey Mozgov,8.0,C,494,298.0,17.986,2.676,5.038,53.11631599841207,0.022,0.117,18.8034188034188,2.654,4.921,53.93212761633814,53.33465660976579,1.36,1.836,74.07407407407408,1.702,3.186,4.889,0.543,0.308,0.866,1.168,2.2,6.735,7.134
