ID,Year,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PIR
carrml01,1981,M.L. Carr,SF,30,BOS,17,,288,42,101,0.41600000000000004,0,4,0.0,42,97,0.433,0.41600000000000004,18,24,0.75,8,17,25,14,10,6,8,32,102,52
cartere01,1981,Reggie Carter,SG,23,NYK,1,,7,0,1,0.0,0,0,,0,1,0.0,0.0,0,0,,1,1,2,0,0,0,1,4,0,-4
cartwbi01,1981,Bill Cartwright,C,23,NYK,2,,49,6,17,0.353,0,0,,6,17,0.353,0.353,8,12,0.667,4,9,13,1,1,1,6,7,20,8
catchha01,1981,Harvey Catchings,PF,29,MIL,7,,109,3,16,0.188,0,0,,3,16,0.188,0.188,2,2,1.0,10,16,26,8,0,11,7,24,8,9
cheekma01,1981,Maurice Cheeks,PG,24,PHI,16,,513,68,125,0.544,0,3,0.0,68,122,0.557,0.544,32,42,0.762,4,47,51,116,40,12,36,55,168,229
choneji01,1981,Jim Chones,PF,31,LAL,3,,67,10,17,0.588,0,0,,10,17,0.588,0.588,4,8,0.5,6,11,17,1,1,4,3,9,24,24
cookje01,1981,Jeff Cook,SF,24,PHO,7,,206,25,54,0.46299999999999997,1,1,1.0,24,53,0.45299999999999996,0.47200000000000003,14,19,0.737,17,30,47,11,1,0,10,29,65,51
coopemi01,1981,Michael Cooper,SG,24,LAL,3,,102,11,20,0.55,0,3,0.0,11,17,0.647,0.55,10,14,0.7140000000000001,2,8,10,7,6,0,7,7,32,28
corzida01,1981,Dave Corzine,C,24,SAS,7,,161,27,55,0.491,0,0,,27,55,0.491,0.491,9,13,0.6920000000000001,12,36,48,16,4,8,11,15,63,81
cummipa01,1981,Pat Cummings,C,24,MIL,5,,25,3,11,0.273,0,0,,3,11,0.273,0.273,3,4,0.75,3,3,6,0,1,0,1,2,9,4
curetea01,1981,Earl Cureton,C,23,PHI,9,,36,6,18,0.33299999999999996,0,0,,6,18,0.33299999999999996,0.33299999999999996,0,2,0.0,1,8,9,2,1,2,1,3,12,8
davisjo01,1981,Johnny Davis,PG,25,IND,2,,74,14,35,0.4,0,1,0.0,14,34,0.41200000000000003,0.4,12,13,0.9229999999999999,2,6,8,11,2,0,1,6,40,32
daviswa03,1981,Walter Davis,SG,26,PHO,7,,199,51,106,0.48100000000000004,0,1,0.0,51,105,0.486,0.48100000000000004,10,17,0.588,7,12,19,22,7,1,17,17,112,65
dawkida01,1981,Darryl Dawkins,C,24,PHI,16,,421,86,153,0.562,0,0,,86,153,0.562,0.562,49,68,0.721,28,70,98,14,3,16,36,71,221,159
demicla01,1981,Larry Demic,PF,23,NYK,2,,37,4,5,0.8,0,0,,4,5,0.8,0.8,1,2,0.5,5,2,7,0,0,1,0,3,9,12
dietrco01,1981,Coby Dietrick,C,32,CHI,6,,81,8,26,0.308,0,3,0.0,8,23,0.348,0.308,3,4,0.75,3,12,15,4,2,3,2,19,19,3
douglle01,1981,Leon Douglas,C,26,KCK,15,,318,15,32,0.469,0,0,,15,32,0.469,0.469,15,35,0.429,18,47,65,11,4,3,18,47,45,26
duerote01,1981,Terry Duerod,SG,24,BOS,10,,12,4,10,0.4,0,2,0.0,4,8,0.5,0.4,0,0,,0,0,0,0,1,0,1,0,8,2
dunlemi01,1981,Mike Dunleavy,SG,26,HOU,20,,472,69,152,0.45399999999999996,6,15,0.4,63,137,0.46,0.474,33,38,0.868,9,33,42,68,15,1,30,59,177,126
edwarja01,1981,James Edwards,C,25,IND,2,,56,7,24,0.292,0,0,,7,24,0.292,0.292,0,0,,4,10,14,5,1,1,4,8,14,6
elmorle01,1981,Len Elmore,C,28,MIL,4,,12,0,1,0.0,0,0,,0,1,0.0,0.0,0,0,,0,0,0,0,0,0,1,4,0,-6
ervinju01,1981,Julius Erving,SF,30,PHI,16,,592,143,301,0.475,0,1,0.0,143,300,0.47700000000000004,0.475,81,107,0.757,52,62,114,54,22,41,55,54,367,305
evansmi01,1981,Mike Evans,PG,25,MIL,4,,38,9,17,0.529,0,2,0.0,9,15,0.6,0.529,7,8,0.875,0,1,1,6,0,1,3,9,25,12
fernser01,1981,Eric Fernsten,C,27,BOS,8,,14,0,3,0.0,0,0,,0,3,0.0,0.0,2,3,0.667,1,3,4,1,1,0,0,3,2,1
fordch01,1981,Chris Ford,SG,32,BOS,17,,507,66,146,0.452,7,25,0.28,59,121,0.488,0.47600000000000003,15,25,0.6,13,32,45,46,14,1,19,47,154,104
fordph01,1981,Phil Ford,PG,24,KCK,5,,158,15,35,0.429,0,1,0.0,15,34,0.441,0.429,9,13,0.6920000000000001,1,7,8,29,5,0,17,9,39,31
galemi01,1981,Mike Gale,PG,30,POR,3,,51,4,16,0.25,0,0,,4,16,0.25,0.25,0,0,,2,3,5,9,5,0,2,2,8,11
garreca01,1981,Calvin Garrett,SF,24,HOU,13,,117,9,21,0.429,0,0,,9,21,0.429,0.429,7,8,0.875,3,12,15,6,5,1,6,10,25,23
gervige01,1981,George Gervin,SG,28,SAS,7,,274,77,154,0.5,0,3,0.0,77,151,0.51,0.5,36,45,0.8,9,26,35,24,5,5,20,19,190,134
gilmoar01,1981,Artis Gilmore,C,31,CHI,6,,247,35,60,0.583,0,0,,35,60,0.583,0.583,38,55,0.691,24,43,67,12,6,17,17,15,108,136
glennmi01,1981,Mike Glenn,PG,25,NYK,2,,26,4,7,0.5710000000000001,0,1,0.0,4,6,0.667,0.5710000000000001,3,3,1.0,1,3,4,1,1,0,2,0,11,12
greenda01,1981,Dave Greenwood,PF,23,CHI,6,,212,51,87,0.586,0,2,0.0,51,85,0.6,0.586,5,12,0.41700000000000004,16,28,44,11,9,5,9,26,107,98
griffpa01,1981,Paul Griffin,PF,27,SAS,7,,183,14,24,0.583,0,0,,14,24,0.583,0.583,9,20,0.45,16,24,40,29,6,5,9,28,37,59
grossbo01,1981,Bob Gross,SF,27,POR,3,,60,9,14,0.643,0,0,,9,14,0.643,0.643,9,14,0.643,5,3,8,5,2,2,5,9,27,20
grunfer01,1981,Ernie Grunfeld,SF,25,KCK,15,,633,98,201,0.488,2,4,0.5,96,197,0.48700000000000004,0.493,54,67,0.8059999999999999,11,52,63,88,30,9,43,51,252,232
harpemi01,1981,Mike Harper,PF,23,POR,1,,6,1,1,1.0,0,0,,1,1,1.0,1.0,1,1,1.0,0,1,1,0,0,0,0,0,3,4
hendege01,1981,Gerald Henderson,PG,25,BOS,16,,228,41,86,0.47700000000000004,0,1,0.0,41,85,0.48200000000000004,0.47700000000000004,10,12,0.833,10,15,25,26,10,3,12,24,92,73
hendeto01,1981,Tom Henderson,SG,29,HOU,21,,615,59,132,0.447,0,1,0.0,59,131,0.45,0.447,23,28,0.821,14,41,55,104,17,1,34,39,141,167
highjo01,1981,Johnny High,PG,23,PHO,7,,117,14,33,0.424,0,0,,14,33,0.424,0.424,9,14,0.643,9,10,19,6,6,2,6,24,37,16
hollabr01,1981,Brad Holland,SG,24,LAL,1,,1,0,0,,0,0,,0,0,,,0,0,,0,0,0,0,0,0,1,0,0,-1
hollili01,1981,Lionel Hollins,PG,27,PHI,16,,490,67,152,0.441,0,1,0.0,67,151,0.444,0.441,29,37,0.784,8,26,34,65,17,1,19,42,163,126
johnscl01,1981,Clemon Johnson,C,24,IND,2,,55,5,12,0.41700000000000004,0,0,,5,12,0.41700000000000004,0.41700000000000004,5,10,0.5,10,10,20,3,4,2,3,3,15,26
johnsde01,1981,Dennis Johnson,PG,26,PHO,7,,267,52,110,0.473,1,5,0.2,51,105,0.486,0.47700000000000004,32,42,0.762,7,26,33,20,9,9,19,18,137,103
johnsge02,1981,George Johnson,C,32,SAS,7,,165,12,26,0.462,0,0,,12,26,0.462,0.462,7,10,0.7,24,39,63,6,3,16,7,20,31,75
johnsge03,1981,George Johnson,PF,24,IND,2,,23,5,8,0.625,0,0,,5,8,0.625,0.625,0,0,,1,3,4,1,0,0,2,1,10,9
johnsma02,1981,Magic Johnson,SG,21,LAL,3,,127,19,49,0.38799999999999996,0,0,,19,49,0.38799999999999996,0.38799999999999996,13,20,0.65,8,33,41,21,8,3,11,14,51,62
johnsma01,1981,Marques Johnson,SF,24,MIL,7,,266,75,135,0.556,0,1,0.0,75,134,0.56,0.556,23,32,0.7190000000000001,41,25,66,34,10,7,13,14,173,194
johnsmi01,1981,Mickey Johnson,PF,28,MIL,7,,170,26,65,0.4,0,1,0.0,26,64,0.406,0.4,30,35,0.857,24,23,47,13,9,6,21,25,82,67
johnsol01,1981,Ollie Johnson,SF,31,PHI,8,,22,3,10,0.3,0,1,0.0,3,9,0.33299999999999996,0.3,0,0,,2,3,5,2,2,1,2,1,6,6
johnsre01,1981,Reggie Johnson,PF,23,SAS,7,,224,35,73,0.479,0,0,,35,73,0.479,0.479,19,25,0.76,15,19,34,16,4,5,10,27,89,67
jonesbo01,1981,Bobby Jones,PF,29,PHI,16,,443,81,160,0.506,0,0,,81,160,0.506,0.506,73,88,0.83,35,53,88,33,18,21,32,60,235,209
jonesca01,1981,Caldwell Jones,C,30,PHI,16,,580,54,95,0.568,0,0,,54,95,0.568,0.568,31,42,0.738,37,118,155,27,7,31,33,53,139,221
jonesdw01,1981,Dwight Jones,PF,28,CHI,6,,217,29,61,0.475,0,0,,29,61,0.475,0.475,17,17,1.0,18,41,59,11,5,3,16,21,75,84
jonesma01,1981,Major Jones,PF,27,HOU,12,,88,10,21,0.47600000000000003,0,0,,10,21,0.47600000000000003,0.47600000000000003,2,5,0.4,7,11,18,5,3,2,2,15,22,19
jordaed01,1981,Eddie Jordan,PG,26,LAL,2,,4,0,0,,0,0,,0,0,,,0,0,,0,0,0,1,0,0,0,0,0,1
kelleri01,1981,Rich Kelley,C,27,PHO,7,,113,10,25,0.4,0,1,0.0,10,24,0.41700000000000004,0.4,9,14,0.643,13,22,35,13,6,3,14,12,29,40
kenonla01,1981,Larry Kenon,SF,28,CHI,6,,114,18,46,0.391,0,1,0.0,18,45,0.4,0.391,4,8,0.5,17,10,27,8,4,1,1,4,40,43
kingre01,1981,Reggie King,PF,23,KCK,15,,620,122,248,0.49200000000000005,0,1,0.0,122,247,0.494,0.49200000000000005,75,102,0.735,56,93,149,25,18,10,35,49,319,284
knighbi01,1981,Billy Knight,SG,28,IND,2,,71,16,30,0.5329999999999999,0,0,,16,30,0.5329999999999999,0.5329999999999999,5,8,0.625,6,6,12,5,1,0,5,5,37,28
kramejo01,1981,Joel Kramer,PF,25,PHO,7,,101,13,25,0.52,0,0,,13,25,0.52,0.52,1,2,0.5,2,14,16,4,2,2,1,18,27,19
kunneke01,1981,Kevin Kunnert,C,29,POR,3,,43,5,10,0.5,0,1,0.0,5,9,0.556,0.5,1,4,0.25,2,7,9,1,1,0,3,7,11,4
laceysa01,1981,Sam Lacey,C,32,KCK,15,,533,60,143,0.42,0,3,0.0,60,140,0.429,0.42,30,35,0.857,30,90,120,80,28,23,39,63,150,211
lambejo01,1981,John Lambert,PF,28,KCK,15,,175,22,54,0.40700000000000003,0,3,0.0,22,51,0.431,0.40700000000000003,5,6,0.833,19,18,37,9,5,4,6,21,49,44
landsma01,1981,Mark Landsberger,PF,25,LAL,3,,32,2,7,0.28600000000000003,0,0,,2,7,0.28600000000000003,0.28600000000000003,1,1,1.0,9,6,15,0,1,0,1,5,5,10
laniebo01,1981,Bob Lanier,C,32,MIL,7,,236,50,85,0.588,0,0,,50,85,0.588,0.588,23,32,0.7190000000000001,12,40,52,28,12,8,15,18,123,146
leaveal01,1981,Allen Leavell,PG,23,HOU,17,,217,30,77,0.39,0,0,,30,77,0.39,0.39,15,17,0.882,5,12,17,44,18,4,20,26,75,63
lestero01,1981,Ronnie Lester,PG,22,CHI,5,,42,7,18,0.389,0,1,0.0,7,17,0.41200000000000003,0.389,5,7,0.7140000000000001,5,1,6,4,2,0,5,4,19,9
macyky01,1981,Kyle Macy,PG,23,PHO,7,,102,19,36,0.528,4,8,0.5,15,28,0.536,0.583,7,7,1.0,2,11,13,11,5,0,7,8,49,46
malonmo01,1981,Moses Malone,C,25,HOU,21,,955,207,432,0.479,0,2,0.0,207,430,0.48100000000000004,0.479,148,208,0.7120000000000001,125,180,305,35,13,34,59,54,562,551
maxwece01,1981,Cedric Maxwell,SF,25,BOS,17,,598,101,174,0.58,0,0,,101,174,0.58,0.58,72,88,0.818,61,64,125,46,12,16,43,53,274,288
mcginge01,1981,George McGinnis,PF,30,IND,2,,39,3,15,0.2,0,0,,3,15,0.2,0.2,4,8,0.5,2,8,10,7,2,0,5,6,10,2
mchalke01,1981,Kevin McHale,PF,23,BOS,17,,296,61,113,0.54,0,0,,61,113,0.54,0.54,23,36,0.639,29,30,59,14,4,25,15,51,145,116
meriwjo01,1981,Joe Meriweather,C,27,KCK,10,,199,24,49,0.49,0,0,,24,49,0.49,0.49,8,14,0.5710000000000001,12,19,31,5,5,7,9,31,56,33
mixst01,1981,Steve Mix,SF,33,PHI,16,,206,32,77,0.41600000000000004,0,1,0.0,32,76,0.42100000000000004,0.41600000000000004,24,26,0.9229999999999999,19,23,42,10,4,2,11,16,88,72
moncrsi01,1981,Sidney Moncrief,SG,23,MIL,7,,277,30,69,0.435,0,0,,30,69,0.435,0.435,38,51,0.745,19,28,47,20,12,3,20,24,98,84
moorejo01,1981,Johnny Moore,PG,22,SAS,7,,124,18,37,0.486,0,3,0.0,18,34,0.529,0.486,6,8,0.75,8,5,13,27,10,1,8,14,42,50
murphca01,1981,Calvin Murphy,PG,32,HOU,19,,540,142,287,0.495,2,7,0.28600000000000003,140,280,0.5,0.498,58,60,0.9670000000000001,7,17,24,57,26,0,42,69,344,193
nattca01,1981,Calvin Natt,SF,24,POR,3,,95,14,31,0.452,0,0,,14,31,0.452,0.452,4,8,0.5,6,14,20,1,1,1,7,4,32,23
nilesmi01,1981,Mike Niles,SF,25,PHO,2,,4,0,5,0.0,0,0,,0,5,0.0,0.0,0,0,,0,0,0,0,1,0,0,0,0,-4
nixonno01,1981,Norm Nixon,PG,25,LAL,3,,133,25,49,0.51,0,0,,25,49,0.51,0.51,8,10,0.8,1,10,11,26,1,1,5,9,58,57
olberma01,1981,Mark Olberding,SF,24,SAS,7,,254,58,105,0.552,1,3,0.33299999999999996,57,102,0.5589999999999999,0.557,21,25,0.84,11,30,41,30,4,0,17,31,138,114
orrlo01,1981,Louis Orr,SF,22,IND,2,,56,9,25,0.36,0,0,,9,25,0.36,0.36,6,7,0.857,6,4,10,4,5,1,6,4,24,17
owensto01,1981,Tom Owens,PF,31,POR,1,,5,0,0,,0,0,,0,0,,,0,0,,0,1,1,0,0,0,0,1,0,0
parisro01,1981,Robert Parish,C,27,BOS,17,,492,108,219,0.493,0,0,,108,219,0.493,0.493,39,58,0.672,50,96,146,19,21,39,44,74,255,232
paultbi01,1981,Billy Paultz,PF,32,HOU,21,,720,111,246,0.451,0,1,0.0,111,245,0.45299999999999996,0.451,32,48,0.667,53,94,147,35,13,27,27,69,254,229
paxsoji02,1981,Jim Paxson,SG,23,POR,1,,4,0,3,0.0,0,0,,0,3,0.0,0.0,0,0,,0,0,0,0,0,0,0,0,0,-3
ranseke01,1981,Kelvin Ransey,PG,22,POR,3,,131,23,65,0.354,0,1,0.0,23,64,0.359,0.354,3,6,0.5,5,7,12,25,6,1,11,8,49,29
reidro01,1981,Robert Reid,SF,25,HOU,21,,868,139,303,0.45899999999999996,0,2,0.0,139,301,0.462,0.45899999999999996,61,92,0.6629999999999999,56,86,142,98,50,24,44,80,339,334
restake01,1981,Kevin Restani,SF,29,SAS,3,,11,1,3,0.33299999999999996,0,0,,1,3,0.33299999999999996,0.33299999999999996,0,0,,0,2,2,0,0,1,1,2,2,0
richacl01,1981,Clint Richardson,SG,24,PHI,13,,181,20,38,0.526,0,0,,20,38,0.526,0.526,9,17,0.529,9,12,21,12,6,3,8,15,49,42
richami01,1981,Micheal Ray Richardson,SG,25,NYK,2,,86,8,33,0.242,0,4,0.0,8,29,0.276,0.242,7,12,0.583,6,13,19,11,7,0,8,8,23,14
robeyri01,1981,Rick Robey,C,25,BOS,17,,265,35,81,0.43200000000000005,0,0,,35,81,0.43200000000000005,0.43200000000000005,16,35,0.457,19,41,60,12,2,5,19,44,86,37
robintr01,1981,Truck Robinson,PF,29,PHO,7,,233,27,77,0.35100000000000003,0,0,,27,77,0.35100000000000003,0.35100000000000003,20,34,0.588,23,52,75,13,5,2,13,15,74,77
russeca02,1981,Campy Russell,SF,29,NYK,2,,89,15,34,0.441,0,2,0.0,15,32,0.469,0.441,16,17,0.941,1,8,9,9,4,1,8,9,46,32
sandefr01,1981,Frankie Sanders,SF,24,KCK,9,,50,9,18,0.5,1,2,0.5,8,16,0.5,0.528,4,4,1.0,4,1,5,2,3,0,8,8,23,8
scottal01,1981,Alvin Scott,SF,25,PHO,7,,120,14,30,0.467,0,0,,14,30,0.467,0.467,10,15,0.667,8,11,19,7,4,6,7,6,38,40
sichtje01,1981,Jerry Sichting,PG,24,IND,1,,1,0,0,,0,0,,0,0,,,0,0,,0,0,0,0,1,0,0,0,0,1
silasja01,1981,James Silas,PG,31,SAS,7,,161,27,69,0.391,0,0,,27,69,0.391,0.391,26,32,0.813,5,10,15,19,4,0,18,9,80,43
soberri01,1981,Ricky Sobers,PG,28,CHI,6,,162,35,81,0.43200000000000005,1,6,0.16699999999999998,34,75,0.45299999999999996,0.43799999999999994,8,9,0.889,3,8,11,22,4,0,15,26,79,28
theusre01,1981,Reggie Theus,SG,23,CHI,6,,232,40,90,0.444,2,9,0.222,38,81,0.469,0.456,37,43,0.86,7,14,21,38,9,0,15,22,119,94
thompmy01,1981,Mychal Thompson,C,26,POR,3,,132,31,51,0.608,0,0,,31,51,0.608,0.608,13,18,0.722,5,18,23,4,3,9,7,10,75,72
tomjaru01,1981,Rudy Tomjanovich,PF,32,HOU,8,,31,1,9,0.111,0,3,0.0,1,6,0.16699999999999998,0.111,4,6,0.667,2,4,6,0,0,0,2,3,6,-3
toneyan01,1981,Andrew Toney,SG,23,PHI,16,,356,77,180,0.428,1,9,0.111,76,171,0.444,0.431,66,81,0.815,10,27,37,54,11,7,54,50,221,108
waltoll01,1981,Lloyd Walton,PG,27,KCK,8,,73,4,15,0.267,0,1,0.0,4,14,0.28600000000000003,0.267,3,4,0.75,3,4,7,19,4,0,9,6,11,14
washike01,1981,Kermit Washington,PF,29,POR,3,,128,12,23,0.522,0,1,0.0,12,22,0.545,0.522,2,2,1.0,14,38,52,7,8,2,7,9,26,68
webstma01,1981,Marvin Webster,C,28,NYK,2,,63,6,12,0.5,0,0,,6,12,0.5,0.5,0,4,0.0,4,6,10,1,0,1,3,6,12,5
wedmasc01,1981,Scott Wedman,SF,28,KCK,15,,657,129,297,0.434,9,32,0.281,120,265,0.45299999999999996,0.449,40,56,0.7140000000000001,16,71,87,58,18,8,39,51,307,204
wileymi01,1981,Michael Wiley,PF,23,SAS,3,,5,0,1,0.0,0,0,,0,1,0.0,0.0,2,2,1.0,0,0,0,0,0,0,0,2,2,-1
wilkebo01,1981,Bob Wilkerson,SG,26,CHI,6,,152,25,59,0.424,0,1,0.0,25,58,0.431,0.424,5,5,1.0,6,10,16,14,5,1,11,13,55,33
wilkeja01,1981,Jamaal Wilkes,SF,27,LAL,3,,113,21,48,0.43799999999999994,0,1,0.0,21,47,0.447,0.43799999999999994,12,18,0.667,4,4,8,4,1,1,4,10,54,21
wilkeja02,1981,James Wilkes,SF,22,CHI,2,,5,0,1,0.0,0,0,,0,1,0.0,0.0,0,0,,0,1,1,1,1,0,2,0,0,0
willira01,1981,Ray Williams,PG,26,NYK,2,,84,18,41,0.439,1,3,0.33299999999999996,17,38,0.447,0.451,6,11,0.545,3,5,8,9,4,0,9,10,43,17
willisl01,1981,Sly Williams,PF,23,NYK,2,,56,13,18,0.722,0,0,,13,18,0.722,0.722,0,0,,4,5,9,5,3,0,3,7,26,28
willobi01,1981,Bill Willoughby,SF,23,HOU,19,,417,42,116,0.36200000000000004,0,1,0.0,42,115,0.365,0.36200000000000004,30,40,0.75,28,57,85,22,14,19,23,42,114,105
wintebr01,1981,Brian Winters,SG,28,MIL,7,,181,28,61,0.45899999999999996,2,6,0.33299999999999996,26,55,0.473,0.475,12,16,0.75,4,19,23,22,10,1,12,22,70,55
woodsmi01,1981,Mike Woodson,SG,22,NYK,2,,8,1,3,0.33299999999999996,0,0,,1,3,0.33299999999999996,0.33299999999999996,2,2,1.0,2,0,2,0,0,0,0,3,4,1
worthsa01,1981,Sam Worthen,PG,23,CHI,1,,1,0,0,,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,0
abdulka01,1982,Kareem Abdul-Jabbar,C,34,LAL,14,,493,115,221,0.52,0,0,,115,221,0.52,0.52,55,87,0.632,33,86,119,51,14,45,41,45,285,290
adamsal01,1982,Alvan Adams,C,27,PHO,7,,233,48,92,0.522,0,0,,48,92,0.522,0.522,22,28,0.7859999999999999,19,32,51,26,14,10,21,22,118,126
aingeda01,1982,Danny Ainge,SG,22,BOS,10,,129,19,45,0.42200000000000004,2,4,0.5,17,41,0.415,0.444,10,13,0.769,6,7,13,11,2,1,11,21,50,16
architi01,1982,Tiny Archibald,PG,33,BOS,8,,277,30,70,0.429,0,4,0.0,30,66,0.455,0.429,25,28,0.893,1,16,17,52,5,2,23,21,85,74
baileja01,1982,James Bailey,PF,24,NJN,2,,26,1,3,0.33299999999999996,0,0,,1,3,0.33299999999999996,0.33299999999999996,2,2,1.0,2,4,6,1,2,1,3,5,4,4
ballagr01,1982,Greg Ballard,SF,27,WSB,7,,268,36,100,0.36,0,0,,36,100,0.36,0.36,21,25,0.84,22,41,63,22,14,3,12,20,93,95
banksge01,1982,Gene Banks,SF,22,SAS,9,,146,30,65,0.462,0,1,0.0,30,64,0.469,0.462,4,10,0.4,21,22,43,9,4,3,6,12,64,64
bantomi01,1982,Mike Bantom,SF,30,PHI,21,,399,36,91,0.396,0,0,,36,91,0.396,0.396,19,42,0.452,39,38,77,24,15,9,24,60,91,54
birdla01,1982,Larry Bird,PF,25,BOS,12,,490,88,206,0.42700000000000005,1,6,0.16699999999999998,87,200,0.435,0.43,37,45,0.8220000000000001,33,117,150,67,23,17,38,43,214,264
bradlch01,1982,Charles Bradley,SG,22,BOS,7,,18,2,8,0.25,0,0,,2,8,0.25,0.25,0,2,0.0,1,4,5,1,1,0,4,6,4,-7
bradldu01,1982,Dudley Bradley,SG,24,PHO,7,,24,2,8,0.25,0,0,,2,8,0.25,0.25,1,1,1.0,0,1,1,5,1,1,5,3,5,-1
bratzmi01,1982,Mike Bratz,PG,26,SAS,9,,180,15,52,0.28800000000000003,5,18,0.278,10,34,0.294,0.337,8,10,0.8,2,12,14,48,9,0,12,20,43,43
breweji01,1982,Jim Brewer,PF,30,LAL,8,,57,3,6,0.5,0,0,,3,6,0.5,0.5,0,0,,4,7,11,4,2,6,4,5,6,17
brownfr01,1982,Fred Brown,SG,33,SEA,8,,158,43,89,0.483,2,5,0.4,41,84,0.488,0.494,7,10,0.7,6,9,15,18,5,0,9,5,95,70
carrml01,1982,M.L. Carr,SF,31,BOS,12,,305,37,105,0.35200000000000004,0,4,0.0,37,101,0.366,0.35200000000000004,15,23,0.652,21,22,43,28,11,0,21,30,89,44
catchha01,1982,Harvey Catchings,PF,30,MIL,6,,26,2,3,0.667,0,0,,2,3,0.667,0.667,0,0,,3,4,7,0,0,3,3,9,4,1
cheekma01,1982,Maurice Cheeks,PG,25,PHI,21,,765,125,265,0.47200000000000003,1,9,0.111,124,256,0.484,0.474,50,65,0.769,15,47,62,172,48,6,49,58,301,327
choneji01,1982,Jim Chones,C,32,WSB,5,,30,2,9,0.222,0,0,,2,9,0.222,0.222,1,3,0.33299999999999996,1,5,6,2,1,2,1,8,5,-2
collido02,1982,Don Collins,SG,23,WSB,7,,149,19,44,0.43200000000000005,0,0,,19,44,0.43200000000000005,0.43200000000000005,5,7,0.7140000000000001,9,13,22,6,4,1,11,25,43,13
cookda01,1982,Darwin Cook,PG,23,NJN,2,,86,13,33,0.39399999999999996,0,3,0.0,13,30,0.433,0.39399999999999996,2,6,0.33299999999999996,0,3,3,9,2,2,9,7,28,4
cookje01,1982,Jeff Cook,PF,25,PHO,7,,45,4,8,0.5,0,0,,4,8,0.5,0.5,0,0,,6,3,9,7,2,2,2,5,8,17
coopemi01,1982,Michael Cooper,SG,25,LAL,14,,383,70,124,0.565,1,2,0.5,69,122,0.5660000000000001,0.569,25,34,0.735,19,42,61,62,24,11,29,47,166,185
corzida01,1982,Dave Corzine,C,25,SAS,9,,258,49,106,0.462,0,0,,49,106,0.462,0.462,24,34,0.706,38,47,85,17,6,9,20,30,122,122
cummipa01,1982,Pat Cummings,PF,25,MIL,6,,44,4,11,0.364,0,0,,4,11,0.364,0.364,1,2,0.5,3,8,11,2,0,2,4,7,9,5
curetea01,1982,Earl Cureton,PF,24,PHI,12,,75,13,41,0.317,0,1,0.0,13,40,0.325,0.317,6,9,0.667,12,14,26,2,1,1,5,12,32,14
davisch02,1982,Charles Davis,SF,23,WSB,6,,52,7,17,0.41200000000000003,0,1,0.0,7,16,0.43799999999999994,0.41200000000000003,2,2,1.0,1,4,5,3,1,1,7,6,16,3
daviswa03,1982,Walter Davis,SF,27,PHO,7,,173,52,116,0.44799999999999995,1,3,0.33299999999999996,51,113,0.451,0.45299999999999996,22,24,0.917,5,17,22,30,5,1,12,19,127,88
dawkida01,1982,Darryl Dawkins,C,25,PHI,21,,460,99,178,0.556,0,0,,99,178,0.556,0.556,33,50,0.66,23,75,98,11,7,35,38,94,231,154
donalja01,1982,James Donaldson,C,24,SEA,8,,189,18,43,0.419,0,0,,18,43,0.419,0.419,18,24,0.75,25,49,74,7,2,5,10,16,54,85
drewjo01,1982,John Drew,SF,27,ATL,2,,59,8,22,0.364,0,0,,8,22,0.364,0.364,7,12,0.583,6,4,10,1,0,0,5,11,23,-1
dunlemi01,1982,Mike Dunleavy,SG,27,HOU,3,,66,9,22,0.409,0,4,0.0,9,18,0.5,0.409,5,6,0.833,0,3,3,9,2,0,1,7,23,15
dunntr01,1982,T.R. Dunn,SG,26,DEN,3,,81,6,13,0.462,0,0,,6,13,0.462,0.462,7,8,0.875,10,8,18,10,8,1,5,11,19,32
dykemcr01,1982,Craig Dykema,SF,22,PHO,6,,12,1,6,0.16699999999999998,0,0,,1,6,0.16699999999999998,0.16699999999999998,0,0,,0,4,4,1,0,0,1,2,2,-1
edwarfr01,1982,Franklin Edwards,PG,22,PHI,9,,32,12,20,0.6,1,1,1.0,11,19,0.579,0.625,8,9,0.889,2,3,5,5,3,0,2,0,33,35
elmorle01,1982,Len Elmore,C,29,NJN,2,,76,9,16,0.563,0,0,,9,16,0.563,0.563,4,4,1.0,1,15,16,2,1,2,2,4,22,30
englial01,1982,Alex English,SF,28,DEN,3,,118,26,55,0.473,0,0,,26,55,0.473,0.473,6,7,0.857,8,15,23,17,3,3,4,6,58,64
ervinju01,1982,Julius Erving,SF,31,PHI,21,,780,168,324,0.519,1,6,0.16699999999999998,167,318,0.525,0.52,124,165,0.752,57,99,156,99,37,37,67,55,461,471
fernser01,1982,Eric Fernsten,C,28,BOS,5,,11,1,2,0.5,0,0,,1,2,0.5,0.5,1,2,0.5,2,0,2,0,0,1,0,0,3,4
fordch01,1982,Chris Ford,SG,33,BOS,12,,138,20,42,0.47600000000000003,2,7,0.28600000000000003,18,35,0.514,0.5,5,7,0.7140000000000001,6,9,15,15,3,1,3,15,47,39
garreca01,1982,Calvin Garrett,SF,25,HOU,1,,1,0,1,0.0,0,1,0.0,0,0,,0.0,0,0,,0,0,0,0,0,0,0,0,0,-1
